DATAFLOW,FREQ,TERRITORIAL_LEVEL,REF_AREA,TERRITORIAL_TYPE,MEASURE,ACTIVITY,PRICES,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,COUNTRY,OBS_STATUS,REF_YEAR_PRICE,UNIT_MULT,DECIMALS,CURRENCY
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2008,24799,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2009,23522,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2010,22693,GRC,B,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2011,20631,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2012,18742,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2013,18720,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2014,18605,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2015,18769,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2016,19215,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2017,19005,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2018,19290,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2019,19652,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2020,18257,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,EL543,_Z,GDP,_T,Q,USD_PPP_PS,2021,20024,GRC,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2000,7401,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2001,8023,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2002,8269,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2003,8785,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2004,9188,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2005,9466,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2006,10032,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2007,11051,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2008,12692,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2009,11355,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2010,12380,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2011,14094,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2012,14527,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2013,14939,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2014,15651,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2015,16020,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2016,16439,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2017,17730,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2018,18976,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2019,19299,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2020,19215,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,LT027,_Z,GDP,_T,Q,USD_PPP_PS,2021,20487,LTU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2000,32845,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2001,34429,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2002,33355,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2003,31237,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2004,32468,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2005,34581,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2006,34005,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2007,33781,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2008,34209,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2009,32824,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2010,33840,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2011,35155,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2012,35080,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2013,35508,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2014,36018,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2015,37126,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2016,37093,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2017,37040,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2018,37410,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2019,39000,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2020,37173,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE939,_Z,GDP,_T,Q,USD_PPP_PS,2021,40313,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2000,24582,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2001,25199,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2002,25585,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2003,25857,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2004,26865,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2005,27282,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2006,27858,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2007,27977,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2008,27333,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2009,25447,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2010,25602,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2011,25356,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2012,24328,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2013,23688,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2014,23496,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2015,24128,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2016,24837,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2017,25691,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2018,26067,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2019,26648,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2020,22971,ESP,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ES612,_Z,GDP,_T,Q,USD_PPP_PS,2021,24962,ESP,P,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2001,40608,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2002,38992,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2003,43451,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2004,46056,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2005,49190,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2006,49929,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2007,52196,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2008,52897,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2009,42912,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2010,45656,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2011,50448,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2012,51900,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2013,54729,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2014,55462,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2015,46431,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2016,42559,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2017,45031,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2018,47168,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2019,46774,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2020,42038,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2021,48722,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US041,_Z,GDP,_T,Q,USD_PPP_PS,2022,54347,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2000,34954,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2001,36046,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2002,35870,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2003,36607,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2004,36457,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2005,35570,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2006,36799,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2007,40456,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2008,39040,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2009,31924,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2010,30538,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2011,34017,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2012,32762,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2013,31839,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2014,31369,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2015,31122,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2016,31406,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2017,31358,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2018,31787,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2019,32313,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2020,29495,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITC31,_Z,GDP,_T,Q,USD_PPP_PS,2021,31696,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2000,9747,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2001,9741,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2002,9977,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2003,10348,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2004,10539,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2005,11040,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2006,11587,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2007,12184,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2008,12942,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2009,13445,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2010,13577,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2011,13842,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2012,14114,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2013,14081,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2014,14883,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2015,15600,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2016,16224,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2017,17200,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2018,18361,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2019,18875,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2020,18132,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,PL219,_Z,GDP,_T,Q,USD_PPP_PS,2021,19351,POL,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE91B,_Z,GDP,_T,Q,USD_PPP_PS,2000,19294,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE91B,_Z,GDP,_T,Q,USD_PPP_PS,2001,19451,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE91B,_Z,GDP,_T,Q,USD_PPP_PS,2002,18592,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE91B,_Z,GDP,_T,Q,USD_PPP_PS,2003,18995,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE91B,_Z,GDP,_T,Q,USD_PPP_PS,2004,19143,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE91B,_Z,GDP,_T,Q,USD_PPP_PS,2005,19192,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE91B,_Z,GDP,_T,Q,USD_PPP_PS,2006,20785,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE91B,_Z,GDP,_T,Q,USD_PPP_PS,2007,22870,DEU,A,2015,0,0,USD
